Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3
6267,103020,69767,27354,17408.259,8876.7789,2571.0762
6268,101754,70251,27102,17408.259,8876.7789,2571.0762
6269,104107,74364,27994,17408.259,8876.7789,2571.0762
6270,112438,83120,30800,17408.259,8876.7789,2571.0762
6271,121547,87918,34215,17408.259,8876.7789,2571.0762
6272,126722,89901,36358,17408.259,8876.7789,2571.0762
6273,130208,91938,37512,17408.259,8876.7789,2571.0762
6274,135703,93570,38322,17408.259,8876.7789,2571.0762
6275,141983,94618,38884,17408.259,8876.7789,2571.0762
6276,147471,95304,39206,17408.259,8876.7789,2571.0762
6277,152501,96084,39427,17408.259,8876.7789,2571.0762
6278,156785,96399,39614,17408.259,8876.7789,2571.0762
6279,159481,96564,39520,17408.259,8876.7789,2571.0762
6280,161677,96826,39512,17408.259,8876.7789,2571.0762
6281,162408,96784,39512,17408.259,8876.7789,2571.0762
6282,160793,95259,39181,17408.259,8876.7789,2571.0762
6283,157969,96909,39620,17408.259,8876.7789,2571.0762
6284,156164,97863,39723,17408.259,8876.7789,2571.0762
6285,152479,93039,37793,17408.259,8876.7789,2571.0762
6286,142828,85963,34828,17408.259,8876.7789,2571.0762
6287,130614,78691,31317,17408.259,8876.7789,2571.0762
6288,118953,73231,28460,17408.259,8876.7789,2571.0762
6289,110331,70029,26634,17408.259,8876.7789,2571.0762
6290,104634,68199,25564,17408.259,8876.7789,2571.0762
6291,101544,67432,25059,17408.259,8876.7789,2571.0762
6292,100473,68385,25084,17408.259,8876.7789,2571.0762
6293,103022,72906,26202,17408.259,8876.7789,2571.0762
6294,111542,82072,29213,17408.259,8876.7789,2571.0762
6295,121010,87000,32800,17408.259,8876.7789,2571.0762
6296,127011,89211,35069,17408.259,8876.7789,2571.0762
6297,130358,91332,36388,17408.259,8876.7789,2571.0762
6298,135520,93654,37236,17408.259,8876.7789,2571.0762
6299,141320,94918,37893,17408.259,8876.7789,2571.0762
6300,147132,96001,38227,17408.259,8876.7789,2571.0762
6301,152496,97223,38417,17408.259,8876.7789,2571.0762
6302,156988,97646,38595,17408.259,8876.7789,2571.0762
6303,161223,97746,38445,17408.259,8876.7789,2571.0762
6304,164090,98008,38426,17408.259,8876.7789,2571.0762
6305,164641,97397,38515,17408.259,8876.7789,2571.0762
6306,163303,96294,38456,17408.259,8876.7789,2571.0762
6307,161055,98518,39186,17408.259,8876.7789,2571.0762
6308,158662,99180,39378,17408.259,8876.7789,2571.0762
6309,155170,94531,37510,17408.259,8876.7789,2571.0762
6310,145514,87186,34667,17408.259,8876.7789,2571.0762
6311,132964,79715,31294,17408.259,8876.7789,2571.0762
6312,120907,74327,28398,17408.259,8876.7789,2571.0762
6313,112045,70931,26666,17408.259,8876.7789,2571.0762
6314,106487,69068,25643,17408.259,8876.7789,2571.0762
6315,103042,68135,25120,17408.259,8876.7789,2571.0762
6316,101373,69206,25155,17408.259,8876.7789,2571.0762
6317,103383,73142,26253,17408.259,8876.7789,2571.0762
6318,110943,81977,29268,17408.259,8876.7789,2571.0762
6319,119741,86951,33000,17408.259,8876.7789,2571.0762
6320,125481,89724,35358,17408.259,8876.7789,2571.0762
6321,129069,92763,36762,17408.259,8876.7789,2571.0762
6322,135132,95553,37724,17408.259,8876.7789,2571.0762
6323,141871,97166,38366,17408.259,8876.7789,2571.0762
6324,149042,98250,38651,17408.259,8876.7789,2571.0762
6325,155753,99475,38907,17408.259,8876.7789,2571.0762
6326,161422,100230,39024,17408.259,8876.7789,2571.0762
6327,165052,100364,38873,17408.259,8876.7789,2571.0762
6328,167662,100145,38707,17408.259,8876.7789,2571.0762
6329,168198,99305,38524,17408.259,8876.7789,2571.0762
6330,164981,97244,38168,17408.259,8876.7789,2571.0762
6331,159783,98174,38618,17408.259,8876.7789,2571.0762
6332,154756,96885,38509,17408.259,8876.7789,2571.0762
6333,149745,92643,36789,17408.259,8876.7789,2571.0762
6334,141145,86699,34303,17408.259,8876.7789,2571.0762
6335,131204,80191,31413,17408.259,8876.7789,2571.0762
6336,120977,74260,28720,17408.259,8876.7789,2571.0762
6337,111961,70619,26843,17408.259,8876.7789,2571.0762
6338,105626,68277,25664,17408.259,8876.7789,2571.0762
6339,101793,67022,24964,17408.259,8876.7789,2571.0762
6340,99483,66643,24683,17408.259,8876.7789,2571.0762
6341,98884,67894,24961,17408.259,8876.7789,2571.0762
6342,101087,70635,25978,17408.259,8876.7789,2571.0762
6343,104467,73840,27576,17408.259,8876.7789,2571.0762
6344,109078,78575,29857,17408.259,8876.7789,2571.0762
6345,116348,83413,32299,17408.259,8876.7789,2571.0762
6346,125869,86693,33912,17408.259,8876.7789,2571.0762
6347,135492,89387,34789,17408.259,8876.7789,2571.0762
6348,144688,91089,35098,17408.259,8876.7789,2571.0762
6349,152281,92177,35139,17408.259,8876.7789,2571.0762
6350,158231,92796,35094,17408.259,8876.7789,2571.0762
6351,162569,93285,35061,17408.259,8876.7789,2571.0762
6352,165350,93631,35183,17408.259,8876.7789,2571.0762
6353,165586,93307,35663,17408.259,8876.7789,2571.0762
6354,162741,92529,36248,17408.259,8876.7789,2571.0762
6355,158354,94026,37317,17408.259,8876.7789,2571.0762
6356,154220,93539,37403,17408.259,8876.7789,2571.0762
6357,149030,89532,35871,17408.259,8876.7789,2571.0762
6358,140352,84188,33791,17408.259,8876.7789,2571.0762
6359,130407,78063,31338,17408.259,8876.7789,2571.0762
6360,119985,72644,28954,17408.259,8876.7789,2571.0762
6361,110224,68807,27244,17408.259,8876.7789,2571.0762
6362,103652,66311,25949,17408.259,8876.7789,2571.0762
6363,99121,64765,25216,17408.259,8876.7789,2571.0762
6364,96621,64072,24829,17408.259,8876.7789,2571.0762
6365,95490,64315,24830,17408.259,8876.7789,2571.0762
6366,96205,65886,25251,17408.259,8876.7789,2571.0762
6367,98108,67793,26114,17408.259,8876.7789,2571.0762
6368,102899,71868,27908,17408.259,8876.7789,2571.0762
6369,111737,75531,30115,17408.259,8876.7789,2571.0762
6370,121577,77519,31707,17408.259,8876.7789,2571.0762
6371,129476,78650,32569,17408.259,8876.7789,2571.0762
6372,136276,79626,33080,17408.259,8876.7789,2571.0762
6373,142515,80100,33325,17408.259,8876.7789,2571.0762
6374,147727,80262,33337,17408.259,8876.7789,2571.0762
6375,151570,80565,33316,17408.259,8876.7789,2571.0762
6376,153896,81409,33583,17408.259,8876.7789,2571.0762
6377,155433,82361,34189,17408.259,8876.7789,2571.0762
6378,154279,83088,34980,17408.259,8876.7789,2571.0762
6379,151357,86646,36224,17408.259,8876.7789,2571.0762
6380,148361,87847,36556,17408.259,8876.7789,2571.0762
6381,144340,84116,34711,17408.259,8876.7789,2571.0762
6382,134479,78435,32108,17408.259,8876.7789,2571.0762
6383,122735,73032,29397,17408.259,8876.7789,2571.0762
6384,111901,69279,27016,17408.259,8876.7789,2571.0762
6385,103804,66728,25437,17408.259,8876.7789,2571.0762
6386,98617,65668,24619,17408.259,8876.7789,2571.0762
6387,95819,65508,24121,17408.259,8876.7789,2571.0762
6388,95206,66965,24246,17408.259,8876.7789,2571.0762
6389,97948,71972,25465,17408.259,8876.7789,2571.0762
6390,106535,81684,28595,17408.259,8876.7789,2571.0762
6391,115938,87417,32326,17408.259,8876.7789,2571.0762
6392,121694,89512,34539,17408.259,8876.7789,2571.0762
6393,125102,90833,35714,17408.259,8876.7789,2571.0762
6394,129771,92126,36600,17408.259,8876.7789,2571.0762
6395,134367,93194,37314,17408.259,8876.7789,2571.0762
6396,138821,93318,37678,17408.259,8876.7789,2571.0762
6397,142781,93470,37859,17408.259,8876.7789,2571.0762
6398,146066,93384,37960,17408.259,8876.7789,2571.0762
6399,149023,93100,37795,17408.259,8876.7789,2571.0762
6400,151009,93224,37711,17408.259,8876.7789,2571.0762
6401,151389,93076,37712,17408.259,8876.7789,2571.0762
6402,149878,92685,37811,17408.259,8876.7789,2571.0762
6403,148632,95322,38685,17408.259,8876.7789,2571.0762
6404,148424,96465,39063,17408.259,8876.7789,2571.0762
6405,145085,91943,37276,17408.259,8876.7789,2571.0762
6406,135531,84935,34238,17408.259,8876.7789,2571.0762
6407,123840,77894,30847,17408.259,8876.7789,2571.0762
6408,112602,72936,28100,17408.259,8876.7789,2571.0762
6409,104654,69708,26330,17408.259,8876.7789,2571.0762
6410,99725,68078,25271,17408.259,8876.7789,2571.0762
6411,96947,67682,24723,17408.259,8876.7789,2571.0762
6412,96436,68672,24835,17408.259,8876.7789,2571.0762
6413,99144,73410,25974,17408.259,8876.7789,2571.0762
6414,107690,83042,29046,17408.259,8876.7789,2571.0762
6415,117017,88189,32772,17408.259,8876.7789,2571.0762
6416,121845,89699,34940,17408.259,8876.7789,2571.0762
6417,124843,91369,36019,17408.259,8876.7789,2571.0762
6418,129517,93070,36843,17408.259,8876.7789,2571.0762
6419,134355,93941,37593,17408.259,8876.7789,2571.0762
6420,139494,94763,37977,17408.259,8876.7789,2571.0762
6421,144753,95750,38270,17408.259,8876.7789,2571.0762
6422,149333,96222,38542,17408.259,8876.7789,2571.0762
6423,154055,96000,38530,17408.259,8876.7789,2571.0762
6424,157542,96372,38434,17408.259,8876.7789,2571.0762
6425,158908,96305,38391,17408.259,8876.7789,2571.0762
6426,157390,96176,38335,17408.259,8876.7789,2571.0762
6427,156204,99089,39250,17408.259,8876.7789,2571.0762
6428,155182,98797,39537,17408.259,8876.7789,2571.0762
6429,151874,94354,37762,17408.259,8876.7789,2571.0762
6430,142332,87265,34860,17408.259,8876.7789,2571.0762
6431,130270,80323,31502,17408.259,8876.7789,2571.0762
6432,118645,75155,28742,17408.259,8876.7789,2571.0762
6433,110075,71802,26974,17408.259,8876.7789,2571.0762
6434,104499,69816,25796,17408.259,8876.7789,2571.0762
6435,101230,69009,25347,17408.259,8876.7789,2571.0762
6436,99876,69938,25416,17408.259,8876.7789,2571.0762
6437,102020,74497,26576,17408.259,8876.7789,2571.0762
6438,109782,83491,29523,17408.259,8876.7789,2571.0762
6439,118961,89532,33258,17408.259,8876.7789,2571.0762
6440,124807,92007,35793,17408.259,8876.7789,2571.0762
6441,128479,94590,37336,17408.259,8876.7789,2571.0762
6442,134678,96794,38386,17408.259,8876.7789,2571.0762
6443,142061,98433,39172,17408.259,8876.7789,2571.0762
6444,149645,99861,39573,17408.259,8876.7789,2571.0762
6445,156716,101498,39899,17408.259,8876.7789,2571.0762
6446,163423,102395,40079,17408.259,8876.7789,2571.0762
6447,169327,102873,39973,17408.259,8876.7789,2571.0762
6448,173573,103312,39957,17408.259,8876.7789,2571.0762
6449,174987,103245,40365,17408.259,8876.7789,2571.0762
6450,172930,102324,40806,17408.259,8876.7789,2571.0762
6451,169245,104786,41530,17408.259,8876.7789,2571.0762
6452,165846,104181,41028,17408.259,8876.7789,2571.0762
6453,160731,98816,38888,17408.259,8876.7789,2571.0762
6454,149585,91231,35960,17408.259,8876.7789,2571.0762
6455,136366,83482,32522,17408.259,8876.7789,2571.0762
6456,123675,77576,29642,17408.259,8876.7789,2571.0762
6457,114462,73829,27815,17408.259,8876.7789,2571.0762
6458,108104,71579,26707,17408.259,8876.7789,2571.0762
6459,104459,70559,26075,17408.259,8876.7789,2571.0762
6460,102658,71427,26063,17408.259,8876.7789,2571.0762
6461,104862,76090,27262,17408.259,8876.7789,2571.0762
6462,112783,85649,30540,17408.259,8876.7789,2571.0762
6463,122235,91565,34440,17408.259,8876.7789,2571.0762
6464,128635,94054,36780,17408.259,8876.7789,2571.0762
6465,133620,96404,38029,17408.259,8876.7789,2571.0762
6466,141007,99046,38795,17408.259,8876.7789,2571.0762
6467,149614,100883,39365,17408.259,8876.7789,2571.0762
6468,158313,102221,39751,17408.259,8876.7789,2571.0762
6469,166414,103689,40001,17408.259,8876.7789,2571.0762
6470,173663,104445,40021,17408.259,8876.7789,2571.0762
6471,178470,104561,39840,17408.259,8876.7789,2571.0762
6472,181862,104600,39818,17408.259,8876.7789,2571.0762
6473,182032,103685,39809,17408.259,8876.7789,2571.0762
6474,178620,102770,39832,17408.259,8876.7789,2571.0762
6475,174338,105076,40734,17408.259,8876.7789,2571.0762
6476,170600,104041,40447,17408.259,8876.7789,2571.0762
6477,164811,98612,38347,17408.259,8876.7789,2571.0762
6478,153668,91568,35376,17408.259,8876.7789,2571.0762
6479,139941,83701,32019,17408.259,8876.7789,2571.0762
6480,126836,77883,29139,17408.259,8876.7789,2571.0762
6481,116867,74069,27297,17408.259,8876.7789,2571.0762
6482,110457,71989,26173,17408.259,8876.7789,2571.0762
6483,106534,70874,25664,17408.259,8876.7789,2571.0762
6484,104540,71515,25704,17408.259,8876.7789,2571.0762
6485,106419,75923,26854,17408.259,8876.7789,2571.0762
6486,113984,84978,29935,17408.259,8876.7789,2571.0762
6487,123064,90907,33981,17408.259,8876.7789,2571.0762
6488,128811,93651,36496,17408.259,8876.7789,2571.0762
6489,133598,96537,37943,17408.259,8876.7789,2571.0762
6490,141474,99011,38793,17408.259,8876.7789,2571.0762
6491,149888,100575,39240,17408.259,8876.7789,2571.0762
6492,158556,101406,39368,17408.259,8876.7789,2571.0762
6493,166155,101979,39372,17408.259,8876.7789,2571.0762
6494,172388,101776,39333,17408.259,8876.7789,2571.0762
6495,175717,100957,39113,17408.259,8876.7789,2571.0762
6496,176588,100163,39055,17408.259,8876.7789,2571.0762
6497,175101,98718,39198,17408.259,8876.7789,2571.0762
6498,170976,97186,39463,17408.259,8876.7789,2571.0762
6499,165845,98505,40036,17408.259,8876.7789,2571.0762
6500,161787,97162,39029,17408.259,8876.7789,2571.0762
6501,155940,92997,36971,17408.259,8876.7789,2571.0762
6502,146675,87125,34528,17408.259,8876.7789,2571.0762
6503,136439,80250,31658,17408.259,8876.7789,2571.0762
6504,125780,74230,28915,17408.259,8876.7789,2571.0762
6505,116520,70261,26996,17408.259,8876.7789,2571.0762
6506,110216,67799,25796,17408.259,8876.7789,2571.0762
6507,105764,66314,25111,17408.259,8876.7789,2571.0762
6508,103086,66046,24824,17408.259,8876.7789,2571.0762
6509,102437,67318,25080,17408.259,8876.7789,2571.0762
6510,104106,70057,26119,17408.259,8876.7789,2571.0762
6511,107377,73028,27753,17408.259,8876.7789,2571.0762
6512,113443,76904,29943,17408.259,8876.7789,2571.0762
6513,121494,80696,32188,17408.259,8876.7789,2571.0762
6514,130895,82902,33630,17408.259,8876.7789,2571.0762
6515,139270,83676,34230,17408.259,8876.7789,2571.0762
6516,146482,83766,34332,17408.259,8876.7789,2571.0762
6517,151764,83425,34137,17408.259,8876.7789,2571.0762
6518,155721,82915,33766,17408.259,8876.7789,2571.0762
6519,158027,82566,33453,17408.259,8876.7789,2571.0762
6520,158854,82584,33419,17408.259,8876.7789,2571.0762
6521,157668,82967,33893,17408.259,8876.7789,2571.0762
6522,155068,83442,34859,17408.259,8876.7789,2571.0762
6523,152624,86537,36099,17408.259,8876.7789,2571.0762
6524,150828,86336,35822,17408.259,8876.7789,2571.0762
6525,146672,83257,34263,17408.259,8876.7789,2571.0762
6526,138967,78685,32355,17408.259,8876.7789,2571.0762
6527,129372,73540,30073,17408.259,8876.7789,2571.0762
6528,119804,68847,27785,17408.259,8876.7789,2571.0762
6529,111815,65798,26068,17408.259,8876.7789,2571.0762
6530,105568,63687,24933,17408.259,8876.7789,2571.0762
6531,101325,62443,24256,17408.259,8876.7789,2571.0762
6532,99090,62160,23951,17408.259,8876.7789,2571.0762
6533,98080,62832,24080,17408.259,8876.7789,2571.0762
6534,98783,64677,24741,17408.259,8876.7789,2571.0762
6535,101197,66875,25903,17408.259,8876.7789,2571.0762
6536,106796,70757,27775,17408.259,8876.7789,2571.0762
6537,115080,74461,30069,17408.259,8876.7789,2571.0762
6538,123946,76713,31845,17408.259,8876.7789,2571.0762
6539,130949,78310,32905,17408.259,8876.7789,2571.0762
6540,136535,79430,33529,17408.259,8876.7789,2571.0762
6541,141835,80190,33864,17408.259,8876.7789,2571.0762
6542,145816,80545,33755,17408.259,8876.7789,2571.0762
6543,148162,80890,33655,17408.259,8876.7789,2571.0762
6544,149004,81702,33768,17408.259,8876.7789,2571.0762
6545,149044,82832,34374,17408.259,8876.7789,2571.0762
6546,148592,84093,35335,17408.259,8876.7789,2571.0762
6547,149370,88221,36879,17408.259,8876.7789,2571.0762
6548,150055,88486,36702,17408.259,8876.7789,2571.0762
6549,145992,84261,34781,17408.259,8876.7789,2571.0762
6550,137460,78869,32256,17408.259,8876.7789,2571.0762
6551,127321,73431,29516,17408.259,8876.7789,2571.0762
6552,117827,68931,27075,17408.259,8876.7789,2571.0762
6553,110126,66484,25469,17408.259,8876.7789,2571.0762
6554,105213,65341,24654,17408.259,8876.7789,2571.0762
6555,102677,65182,24222,17408.259,8876.7789,2571.0762
6556,102089,66370,24362,17408.259,8876.7789,2571.0762
6557,105020,71261,25609,17408.259,8876.7789,2571.0762
6558,113525,80780,28795,17408.259,8876.7789,2571.0762
6559,123728,86815,32585,17408.259,8876.7789,2571.0762
6560,130895,88603,34724,17408.259,8876.7789,2571.0762
6561,135247,90075,35854,17408.259,8876.7789,2571.0762
6562,141400,91767,36727,17408.259,8876.7789,2571.0762
6563,146769,92928,37376,17408.259,8876.7789,2571.0762
6564,151119,93503,37681,17408.259,8876.7789,2571.0762
6565,154360,94016,37877,17408.259,8876.7789,2571.0762
6566,156343,93932,37956,17408.259,8876.7789,2571.0762
6567,157051,93476,37841,17408.259,8876.7789,2571.0762
6568,157635,93267,37810,17408.259,8876.7789,2571.0762
6569,156957,93603,37881,17408.259,8876.7789,2571.0762
6570,156327,94728,38302,17408.259,8876.7789,2571.0762
6571,156403,98171,39504,17408.259,8876.7789,2571.0762
6572,156914,97236,39552,17408.259,8876.7789,2571.0762
6573,152919,92558,37671,17408.259,8876.7789,2571.0762
6574,143873,85579,34703,17408.259,8876.7789,2571.0762
6575,133071,78710,31357,17408.259,8876.7789,2571.0762
6576,122261,73489,28449,17408.259,8876.7789,2571.0762
6577,114296,70234,26615,17408.259,8876.7789,2571.0762
6578,109220,68502,25512,17408.259,8876.7789,2571.0762
6579,106114,68001,24958,17408.259,8876.7789,2571.0762
6580,105312,69032,25024,17408.259,8876.7789,2571.0762
6581,106496,73602,26232,17408.259,8876.7789,2571.0762
6582,116232,83387,29385,17408.259,8876.7789,2571.0762
6583,126466,89915,33354,17408.259,8876.7789,2571.0762
6584,132590,92005,35518,17408.259,8876.7789,2571.0762
6585,135264,94101,36642,17408.259,8876.7789,2571.0762
6586,141944,96389,37530,17408.259,8876.7789,2571.0762
6587,146533,98158,38280,17408.259,8876.7789,2571.0762
6588,151131,98584,38637,17408.259,8876.7789,2571.0762
6589,155729,99564,38781,17408.259,8876.7789,2571.0762
6590,158316,99643,38877,17408.259,8876.7789,2571.0762
6591,160095,99687,38699,17408.259,8876.7789,2571.0762
6592,160742,100071,38710,17408.259,8876.7789,2571.0762
6593,159987,100354,39043,17408.259,8876.7789,2571.0762
6594,157674,100701,39639,17408.259,8876.7789,2571.0762
6595,156753,103225,40478,17408.259,8876.7789,2571.0762
6596,156774,102691,40134,17408.259,8876.7789,2571.0762
6597,153411,98029,38284,17408.259,8876.7789,2571.0762
6598,144216,90827,35380,17408.259,8876.7789,2571.0762
6599,132282,83403,32055,17408.259,8876.7789,2571.0762
6600,121167,77604,29226,17408.259,8876.7789,2571.0762
6601,112801,73985,27304,17408.259,8876.7789,2571.0762
6602,107500,71801,26106,17408.259,8876.7789,2571.0762
6603,104457,70993,25629,17408.259,8876.7789,2571.0762
6604,103509,71764,25675,17408.259,8876.7789,2571.0762
6605,106042,76763,26873,17408.259,8876.7789,2571.0762
6606,114564,86680,30131,17408.259,8876.7789,2571.0762
6607,124506,93529,34235,17408.259,8876.7789,2571.0762
6608,130404,95966,36775,17408.259,8876.7789,2571.0762
6609,133907,98752,38083,17408.259,8876.7789,2571.0762
6610,138852,100448,38992,17408.259,8876.7789,2571.0762
6611,144301,101869,39619,17408.259,8876.7789,2571.0762
6612,149878,103426,39986,17408.259,8876.7789,2571.0762
6613,154927,104817,40203,17408.259,8876.7789,2571.0762
6614,158317,105719,40288,17408.259,8876.7789,2571.0762
6615,160413,105287,40117,17408.259,8876.7789,2571.0762
6616,161073,105441,40227,17408.259,8876.7789,2571.0762
6617,160477,105055,40581,17408.259,8876.7789,2571.0762
6618,158719,105482,41266,17408.259,8876.7789,2571.0762
6619,158111,108461,42282,17408.259,8876.7789,2571.0762
6620,157977,107068,41535,17408.259,8876.7789,2571.0762
6621,153182,101377,39363,17408.259,8876.7789,2571.0762
6622,143905,93972,36468,17408.259,8876.7789,2571.0762
6623,133037,86189,33160,17408.259,8876.7789,2571.0762
6624,122313,79736,30211,17408.259,8876.7789,2571.0762
6625,113254,75635,28201,17408.259,8876.7789,2571.0762
6626,107438,73279,27004,17408.259,8876.7789,2571.0762
6627,104372,72110,26423,17408.259,8876.7789,2571.0762
6628,102881,72916,26435,17408.259,8876.7789,2571.0762
6629,105605,77574,27619,17408.259,8876.7789,2571.0762
6630,114023,87382,30902,17408.259,8876.7789,2571.0762
6631,123960,93839,35075,17408.259,8876.7789,2571.0762
6632,130316,95932,37635,17408.259,8876.7789,2571.0762
6633,134355,98313,39055,17408.259,8876.7789,2571.0762
6634,140744,100900,39993,17408.259,8876.7789,2571.0762
6635,147527,102898,40605,17408.259,8876.7789,2571.0762
6636,153902,104119,40865,17408.259,8876.7789,2571.0762
6637,160046,105270,40946,17408.259,8876.7789,2571.0762
6638,164853,105881,40929,17408.259,8876.7789,2571.0762
6639,168322,105710,40714,17408.259,8876.7789,2571.0762
6640,170087,105651,40693,17408.259,8876.7789,2571.0762
6641,169305,104802,40894,17408.259,8876.7789,2571.0762
6642,165617,103775,41420,17408.259,8876.7789,2571.0762
6643,162440,106330,42496,17408.259,8876.7789,2571.0762
6644,160422,104363,41703,17408.259,8876.7789,2571.0762
6645,155114,98703,39437,17408.259,8876.7789,2571.0762
6646,145109,90953,36505,17408.259,8876.7789,2571.0762
6647,132445,82774,33126,17408.259,8876.7789,2571.0762
6648,121165,76500,30113,17408.259,8876.7789,2571.0762
6649,112313,72489,28096,17408.259,8876.7789,2571.0762
6650,106424,70226,26860,17408.259,8876.7789,2571.0762
6651,102870,69114,26209,17408.259,8876.7789,2571.0762
6652,101777,69917,26153,17408.259,8876.7789,2571.0762
6653,104181,73937,27232,17408.259,8876.7789,2571.0762
6654,111911,82839,30168,17408.259,8876.7789,2571.0762
6655,121409,88519,33902,17408.259,8876.7789,2571.0762
6656,127821,90884,36252,17408.259,8876.7789,2571.0762
6657,131712,93537,37772,17408.259,8876.7789,2571.0762
6658,138288,96238,38947,17408.259,8876.7789,2571.0762
6659,145658,98273,39842,17408.259,8876.7789,2571.0762
6660,152825,99853,40367,17408.259,8876.7789,2571.0762
6661,158941,101257,40679,17408.259,8876.7789,2571.0762
6662,164005,102297,40879,17408.259,8876.7789,2571.0762
6663,167223,102332,40844,17408.259,8876.7789,2571.0762
6664,168769,102112,40723,17408.259,8876.7789,2571.0762
6665,167411,100706,40489,17408.259,8876.7789,2571.0762
6666,162955,99205,40332,17408.259,8876.7789,2571.0762
6667,158672,100433,41008,17408.259,8876.7789,2571.0762
6668,154821,97683,40245,17408.259,8876.7789,2571.0762
6669,148862,93116,38171,17408.259,8876.7789,2571.0762
6670,140425,87399,35748,17408.259,8876.7789,2571.0762
6671,130360,80568,32882,17408.259,8876.7789,2571.0762
6672,120309,74828,30064,17408.259,8876.7789,2571.0762
6673,111514,71095,28021,17408.259,8876.7789,2571.0762
6674,105500,68657,26635,17408.259,8876.7789,2571.0762
6675,101665,67108,25857,17408.259,8876.7789,2571.0762
6676,99263,66753,25534,17408.259,8876.7789,2571.0762
6677,99127,68251,25760,17408.259,8876.7789,2571.0762
6678,101258,71183,26681,17408.259,8876.7789,2571.0762
6679,104836,74517,28334,17408.259,8876.7789,2571.0762
6680,110564,78468,30524,17408.259,8876.7789,2571.0762
6681,118305,82509,32995,17408.259,8876.7789,2571.0762
6682,127826,85797,34692,17408.259,8876.7789,2571.0762
6683,136434,87257,35565,17408.259,8876.7789,2571.0762
6684,143311,87778,35941,17408.259,8876.7789,2571.0762
6685,148412,87394,35970,17408.259,8876.7789,2571.0762
6686,150915,86142,35784,17408.259,8876.7789,2571.0762
6687,152204,85209,35431,17408.259,8876.7789,2571.0762
6688,153172,84811,35271,17408.259,8876.7789,2571.0762
6689,152561,84455,35389,17408.259,8876.7789,2571.0762
6690,150219,85016,36122,17408.259,8876.7789,2571.0762
6691,148582,88605,37116,17408.259,8876.7789,2571.0762
6692,144845,87604,36319,17408.259,8876.7789,2571.0762
6693,141804,84269,34556,17408.259,8876.7789,2571.0762
6694,133764,79891,32601,17408.259,8876.7789,2571.0762
6695,124620,74963,30168,17408.259,8876.7789,2571.0762
6696,115332,70288,27810,17408.259,8876.7789,2571.0762
6697,107192,66996,26042,17408.259,8876.7789,2571.0762
6698,101391,65043,24847,17408.259,8876.7789,2571.0762
6699,97840,63870,24214,17408.259,8876.7789,2571.0762
6700,95606,63668,23912,17408.259,8876.7789,2571.0762
6701,95148,64533,24052,17408.259,8876.7789,2571.0762
6702,96159,66643,24676,17408.259,8876.7789,2571.0762
6703,99168,69252,25781,17408.259,8876.7789,2571.0762
6704,103860,73276,27586,17408.259,8876.7789,2571.0762
6705,112197,77387,29808,17408.259,8876.7789,2571.0762
6706,120534,79109,31290,17408.259,8876.7789,2571.0762
6707,126599,80839,32086,17408.259,8876.7789,2571.0762
6708,131871,81402,32508,17408.259,8876.7789,2571.0762
6709,135576,81233,32747,17408.259,8876.7789,2571.0762
6710,138378,80924,32741,17408.259,8876.7789,2571.0762
6711,140195,80768,32766,17408.259,8876.7789,2571.0762
6712,140831,81491,33117,17408.259,8876.7789,2571.0762
6713,140520,83305,34034,17408.259,8876.7789,2571.0762
6714,139601,86004,35298,17408.259,8876.7789,2571.0762
6715,139899,89710,36535,17408.259,8876.7789,2571.0762
6716,140531,89143,35846,17408.259,8876.7789,2571.0762
6717,137129,85593,34167,17408.259,8876.7789,2571.0762
6718,129257,81199,32062,17408.259,8876.7789,2571.0762
6719,119932,76636,29640,17408.259,8876.7789,2571.0762
6720,110917,73092,27404,17408.259,8876.7789,2571.0762
6721,104001,70603,25818,17408.259,8876.7789,2571.0762
6722,99709,69796,24941,17408.259,8876.7789,2571.0762
6723,97372,69633,24423,17408.259,8876.7789,2571.0762
6724,97006,71240,24523,17408.259,8876.7789,2571.0762
6725,100213,75522,25496,17408.259,8876.7789,2571.0762
6726,108620,84318,27672,17408.259,8876.7789,2571.0762
6727,118761,91248,30386,17408.259,8876.7789,2571.0762
6728,125339,93650,32725,17408.259,8876.7789,2571.0762
6729,128528,95610,34506,17408.259,8876.7789,2571.0762
6730,132961,96874,35673,17408.259,8876.7789,2571.0762
6731,137078,97084,36368,17408.259,8876.7789,2571.0762
6732,140376,96773,36559,17408.259,8876.7789,2571.0762
6733,142907,96271,36512,17408.259,8876.7789,2571.0762
6734,144760,95371,36443,17408.259,8876.7789,2571.0762
6735,145927,94558,36256,17408.259,8876.7789,2571.0762
6736,146144,94820,36328,17408.259,8876.7789,2571.0762
6737,146124,95746,36928,17408.259,8876.7789,2571.0762
6738,146150,98051,38129,17408.259,8876.7789,2571.0762
6739,147383,101393,39457,17408.259,8876.7789,2571.0762
6740,148891,100513,39249,17408.259,8876.7789,2571.0762
6741,145318,96088,37416,17408.259,8876.7789,2571.0762
6742,136692,89603,34544,17408.259,8876.7789,2571.0762
6743,126386,82939,31322,17408.259,8876.7789,2571.0762
6744,116285,77651,28550,17408.259,8876.7789,2571.0762
6745,108933,74733,26681,17408.259,8876.7789,2571.0762
6746,104611,73128,25609,17408.259,8876.7789,2571.0762
