Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3
29170,141653,95999,37442,17408.259,8876.7789,2571.0762
29171,150077,97335,37873,17408.259,8876.7789,2571.0762
29172,158077,98199,38133,17408.259,8876.7789,2571.0762
29173,165391,99433,38156,17408.259,8876.7789,2571.0762
29174,172253,100026,38083,17408.259,8876.7789,2571.0762
29175,177487,100054,37801,17408.259,8876.7789,2571.0762
29176,181366,100514,37748,17408.259,8876.7789,2571.0762
29177,183050,100619,37890,17408.259,8876.7789,2571.0762
29178,181861,99735,37911,17408.259,8876.7789,2571.0762
29179,177748,99251,37827,17408.259,8876.7789,2571.0762
29180,173851,102042,38445,17408.259,8876.7789,2571.0762
29181,170372,99672,37807,17408.259,8876.7789,2571.0762
29182,161669,92037,35054,17408.259,8876.7789,2571.0762
29183,146278,83487,31497,17408.259,8876.7789,2571.0762
29184,131411,77309,28606,17408.259,8876.7789,2571.0762
29185,120319,73301,26762,17408.259,8876.7789,2571.0762
29186,112891,70944,25587,17408.259,8876.7789,2571.0762
29187,108168,69993,25089,17408.259,8876.7789,2571.0762
29188,105878,70714,25165,17408.259,8876.7789,2571.0762
29189,107508,75491,26317,17408.259,8876.7789,2571.0762
29190,115048,84006,29126,17408.259,8876.7789,2571.0762
29191,124323,89929,32837,17408.259,8876.7789,2571.0762
29192,131053,93762,35385,17408.259,8876.7789,2571.0762
29193,137853,96470,36413,17408.259,8876.7789,2571.0762
29194,146281,99449,36996,17408.259,8876.7789,2571.0762
29195,155236,101308,37315,17408.259,8876.7789,2571.0762
29196,163909,103160,37388,17408.259,8876.7789,2571.0762
29197,172058,104514,37370,17408.259,8876.7789,2571.0762
29198,178993,105428,37331,17408.259,8876.7789,2571.0762
29199,184212,106034,37116,17408.259,8876.7789,2571.0762
29200,187855,106732,37025,17408.259,8876.7789,2571.0762
29201,189513,106769,37290,17408.259,8876.7789,2571.0762
29202,187757,105907,37531,17408.259,8876.7789,2571.0762
29203,182611,104917,37857,17408.259,8876.7789,2571.0762
29204,177517,105739,38116,17408.259,8876.7789,2571.0762
29205,172412,103488,37283,17408.259,8876.7789,2571.0762
29206,162913,95648,34646,17408.259,8876.7789,2571.0762
29207,147862,87021,31172,17408.259,8876.7789,2571.0762
29208,132786,80268,28298,17408.259,8876.7789,2571.0762
29209,121361,75834,26480,17408.259,8876.7789,2571.0762
29210,114010,73242,25436,17408.259,8876.7789,2571.0762
29211,109068,71897,24963,17408.259,8876.7789,2571.0762
29212,106508,72598,25018,17408.259,8876.7789,2571.0762
29213,107784,76941,26161,17408.259,8876.7789,2571.0762
29214,115067,85559,28986,17408.259,8876.7789,2571.0762
29215,124242,91577,32844,17408.259,8876.7789,2571.0762
29216,131676,95692,35451,17408.259,8876.7789,2571.0762
29217,138361,98779,36642,17408.259,8876.7789,2571.0762
29218,145374,101996,37326,17408.259,8876.7789,2571.0762
29219,153188,104681,37694,17408.259,8876.7789,2571.0762
29220,160319,107113,37796,17408.259,8876.7789,2571.0762
29221,167155,109457,37786,17408.259,8876.7789,2571.0762
29222,173231,111283,37751,17408.259,8876.7789,2571.0762
29223,177811,112741,37485,17408.259,8876.7789,2571.0762
29224,180507,113862,37459,17408.259,8876.7789,2571.0762
29225,180791,114312,37701,17408.259,8876.7789,2571.0762
29226,178270,112821,37833,17408.259,8876.7789,2571.0762
29227,173611,111377,38013,17408.259,8876.7789,2571.0762
29228,169462,112054,38234,17408.259,8876.7789,2571.0762
29229,166265,109295,37517,17408.259,8876.7789,2571.0762
29230,158476,101039,34928,17408.259,8876.7789,2571.0762
29231,144041,91622,31380,17408.259,8876.7789,2571.0762
29232,130325,83795,28429,17408.259,8876.7789,2571.0762
29233,119586,79160,26604,17408.259,8876.7789,2571.0762
29234,112079,75985,25528,17408.259,8876.7789,2571.0762
29235,107447,74290,25008,17408.259,8876.7789,2571.0762
29236,105159,74333,24999,17408.259,8876.7789,2571.0762
29237,106772,78301,26017,17408.259,8876.7789,2571.0762
29238,113906,85878,28758,17408.259,8876.7789,2571.0762
29239,123012,92188,32490,17408.259,8876.7789,2571.0762
29240,129886,96292,35194,17408.259,8876.7789,2571.0762
29241,135674,99211,36587,17408.259,8876.7789,2571.0762
29242,142825,102411,37361,17408.259,8876.7789,2571.0762
29243,150681,104611,37874,17408.259,8876.7789,2571.0762
29244,158426,106024,38063,17408.259,8876.7789,2571.0762
29245,166184,107883,38085,17408.259,8876.7789,2571.0762
29246,172677,108960,38118,17408.259,8876.7789,2571.0762
29247,177927,109426,37858,17408.259,8876.7789,2571.0762
29248,182198,110071,37673,17408.259,8876.7789,2571.0762
29249,183816,108995,37670,17408.259,8876.7789,2571.0762
29250,181937,106082,37343,17408.259,8876.7789,2571.0762
29251,176561,103538,37004,17408.259,8876.7789,2571.0762
29252,170022,103576,37011,17408.259,8876.7789,2571.0762
29253,164571,101242,36431,17408.259,8876.7789,2571.0762
29254,157492,94362,34363,17408.259,8876.7789,2571.0762
29255,144957,86269,31417,17408.259,8876.7789,2571.0762
29256,131763,79265,28606,17408.259,8876.7789,2571.0762
29257,120676,74489,26490,17408.259,8876.7789,2571.0762
29258,112703,71612,25271,17408.259,8876.7789,2571.0762
29259,107336,69620,24537,17408.259,8876.7789,2571.0762
29260,103854,68997,24226,17408.259,8876.7789,2571.0762
29261,103047,69799,24457,17408.259,8876.7789,2571.0762
29262,103556,71230,25140,17408.259,8876.7789,2571.0762
29263,106291,75384,26756,17408.259,8876.7789,2571.0762
29264,112998,81224,29269,17408.259,8876.7789,2571.0762
29265,124009,86295,31570,17408.259,8876.7789,2571.0762
29266,135637,89693,32963,17408.259,8876.7789,2571.0762
29267,146487,91261,33534,17408.259,8876.7789,2571.0762
29268,155689,92187,33658,17408.259,8876.7789,2571.0762
29269,163816,92175,33382,17408.259,8876.7789,2571.0762
29270,170885,92071,32981,17408.259,8876.7789,2571.0762
29271,176269,92108,32561,17408.259,8876.7789,2571.0762
29272,180178,92205,32432,17408.259,8876.7789,2571.0762
29273,181456,92246,32728,17408.259,8876.7789,2571.0762
29274,179599,91188,33011,17408.259,8876.7789,2571.0762
29275,174182,90306,33175,17408.259,8876.7789,2571.0762
29276,167974,90888,33403,17408.259,8876.7789,2571.0762
29277,162266,89801,33436,17408.259,8876.7789,2571.0762
29278,154681,84765,31912,17408.259,8876.7789,2571.0762
29279,142782,78496,29609,17408.259,8876.7789,2571.0762
29280,130336,72634,27352,17408.259,8876.7789,2571.0762
29281,119847,68722,25682,17408.259,8876.7789,2571.0762
29282,112062,66262,24594,17408.259,8876.7789,2571.0762
29283,106810,64674,23925,17408.259,8876.7789,2571.0762
29284,103103,64028,23670,17408.259,8876.7789,2571.0762
29285,101507,64509,23757,17408.259,8876.7789,2571.0762
29286,101316,64839,24006,17408.259,8876.7789,2571.0762
29287,103239,67151,24982,17408.259,8876.7789,2571.0762
29288,108964,71918,26951,17408.259,8876.7789,2571.0762
29289,120171,76660,29029,17408.259,8876.7789,2571.0762
29290,131671,79651,30476,17408.259,8876.7789,2571.0762
29291,140809,82053,31230,17408.259,8876.7789,2571.0762
29292,149242,83994,31616,17408.259,8876.7789,2571.0762
29293,157165,85379,31721,17408.259,8876.7789,2571.0762
29294,163967,86178,31580,17408.259,8876.7789,2571.0762
29295,169862,87055,31378,17408.259,8876.7789,2571.0762
29296,173964,88490,31543,17408.259,8876.7789,2571.0762
29297,175848,89964,32176,17408.259,8876.7789,2571.0762
29298,174462,90395,32874,17408.259,8876.7789,2571.0762
29299,169791,90425,33385,17408.259,8876.7789,2571.0762
29300,164289,92321,34054,17408.259,8876.7789,2571.0762
29301,160207,91252,34207,17408.259,8876.7789,2571.0762
29302,152242,85209,32076,17408.259,8876.7789,2571.0762
29303,138795,78068,29192,17408.259,8876.7789,2571.0762
29304,124852,72547,26681,17408.259,8876.7789,2571.0762
29305,114338,69496,25086,17408.259,8876.7789,2571.0762
29306,107629,67555,24301,17408.259,8876.7789,2571.0762
29307,103368,67086,23840,17408.259,8876.7789,2571.0762
29308,101886,68119,23995,17408.259,8876.7789,2571.0762
29309,104052,72883,25166,17408.259,8876.7789,2571.0762
29310,111742,81202,27849,17408.259,8876.7789,2571.0762
29311,120743,87807,31568,17408.259,8876.7789,2571.0762
29312,127548,91388,34142,17408.259,8876.7789,2571.0762
29313,134192,94169,35324,17408.259,8876.7789,2571.0762
29314,141647,96798,36143,17408.259,8876.7789,2571.0762
29315,149285,98526,36745,17408.259,8876.7789,2571.0762
29316,156437,99732,37108,17408.259,8876.7789,2571.0762
29317,163091,101300,37281,17408.259,8876.7789,2571.0762
29318,168868,102025,37348,17408.259,8876.7789,2571.0762
29319,172923,101977,37158,17408.259,8876.7789,2571.0762
29320,174921,102446,36989,17408.259,8876.7789,2571.0762
29321,174359,101881,36972,17408.259,8876.7789,2571.0762
29322,171764,100467,36826,17408.259,8876.7789,2571.0762
29323,167007,99307,36679,17408.259,8876.7789,2571.0762
29324,163555,100574,37281,17408.259,8876.7789,2571.0762
29325,160095,98017,37035,17408.259,8876.7789,2571.0762
29326,151673,90722,34295,17408.259,8876.7789,2571.0762
29327,138059,82667,30779,17408.259,8876.7789,2571.0762
29328,124828,76535,27862,17408.259,8876.7789,2571.0762
29329,114492,72799,26009,17408.259,8876.7789,2571.0762
29330,108260,70537,24945,17408.259,8876.7789,2571.0762
29331,104412,69418,24391,17408.259,8876.7789,2571.0762
29332,102825,70382,24441,17408.259,8876.7789,2571.0762
29333,104684,74884,25547,17408.259,8876.7789,2571.0762
29334,112064,82995,28342,17408.259,8876.7789,2571.0762
29335,121300,89042,32137,17408.259,8876.7789,2571.0762
29336,128254,92276,34803,17408.259,8876.7789,2571.0762
29337,134297,94519,35983,17408.259,8876.7789,2571.0762
29338,140769,96547,36787,17408.259,8876.7789,2571.0762
29339,148038,97917,37412,17408.259,8876.7789,2571.0762
29340,155537,98753,37659,17408.259,8876.7789,2571.0762
29341,161719,99577,37696,17408.259,8876.7789,2571.0762
29342,166719,99898,37806,17408.259,8876.7789,2571.0762
29343,169996,99657,37552,17408.259,8876.7789,2571.0762
29344,172144,100000,37596,17408.259,8876.7789,2571.0762
29345,172634,99807,37864,17408.259,8876.7789,2571.0762
29346,171168,98704,37991,17408.259,8876.7789,2571.0762
29347,167098,97855,37878,17408.259,8876.7789,2571.0762
29348,163348,99325,38137,17408.259,8876.7789,2571.0762
29349,159957,97546,37431,17408.259,8876.7789,2571.0762
29350,152240,90382,34670,17408.259,8876.7789,2571.0762
29351,138744,82480,31195,17408.259,8876.7789,2571.0762
29352,125256,76560,28258,17408.259,8876.7789,2571.0762
29353,114891,72672,26360,17408.259,8876.7789,2571.0762
29354,108210,70408,25168,17408.259,8876.7789,2571.0762
29355,104643,69633,24708,17408.259,8876.7789,2571.0762
29356,102973,70447,24757,17408.259,8876.7789,2571.0762
29357,104504,74841,25902,17408.259,8876.7789,2571.0762
29358,112273,82924,28802,17408.259,8876.7789,2571.0762
29359,121471,89119,32714,17408.259,8876.7789,2571.0762
29360,128096,92235,35572,17408.259,8876.7789,2571.0762
29361,134003,94602,36978,17408.259,8876.7789,2571.0762
29362,139630,96650,37782,17408.259,8876.7789,2571.0762
29363,145386,97511,38254,17408.259,8876.7789,2571.0762
29364,150807,97761,38411,17408.259,8876.7789,2571.0762
29365,155153,98159,38460,17408.259,8876.7789,2571.0762
29366,157158,97687,38480,17408.259,8876.7789,2571.0762
29367,158174,97183,38253,17408.259,8876.7789,2571.0762
29368,158854,97014,38210,17408.259,8876.7789,2571.0762
29369,158496,96616,38452,17408.259,8876.7789,2571.0762
29370,156950,95528,38528,17408.259,8876.7789,2571.0762
29371,154509,95051,38500,17408.259,8876.7789,2571.0762
29372,151716,96101,38433,17408.259,8876.7789,2571.0762
29373,148687,94489,37394,17408.259,8876.7789,2571.0762
29374,142641,87806,34689,17408.259,8876.7789,2571.0762
29375,130710,80047,31133,17408.259,8876.7789,2571.0762
29376,118327,74515,28206,17408.259,8876.7789,2571.0762
29377,109114,71177,26391,17408.259,8876.7789,2571.0762
29378,103427,69195,25309,17408.259,8876.7789,2571.0762
29379,100113,68384,24796,17408.259,8876.7789,2571.0762
29380,98936,69187,24831,17408.259,8876.7789,2571.0762
29381,101126,73596,25876,17408.259,8876.7789,2571.0762
29382,108320,81060,28520,17408.259,8876.7789,2571.0762
29383,116895,86795,32285,17408.259,8876.7789,2571.0762
29384,123149,89981,34969,17408.259,8876.7789,2571.0762
29385,127678,91618,36248,17408.259,8876.7789,2571.0762
29386,132973,93085,36915,17408.259,8876.7789,2571.0762
29387,137901,93670,37297,17408.259,8876.7789,2571.0762
29388,142784,93579,37388,17408.259,8876.7789,2571.0762
29389,147133,93903,37391,17408.259,8876.7789,2571.0762
29390,151354,93659,37254,17408.259,8876.7789,2571.0762
29391,154603,93021,36922,17408.259,8876.7789,2571.0762
29392,156982,92838,36746,17408.259,8876.7789,2571.0762
29393,158534,92639,36813,17408.259,8876.7789,2571.0762
29394,157844,91670,36704,17408.259,8876.7789,2571.0762
29395,154067,91167,36577,17408.259,8876.7789,2571.0762
29396,150591,93168,36765,17408.259,8876.7789,2571.0762
29397,147347,92956,36519,17408.259,8876.7789,2571.0762
29398,141393,86890,34221,17408.259,8876.7789,2571.0762
29399,128697,79580,30953,17408.259,8876.7789,2571.0762
29400,116159,73956,28016,17408.259,8876.7789,2571.0762
29401,106610,70906,26222,17408.259,8876.7789,2571.0762
29402,100828,69181,25190,17408.259,8876.7789,2571.0762
29403,97276,68748,24700,17408.259,8876.7789,2571.0762
29404,95948,69911,24726,17408.259,8876.7789,2571.0762
29405,98470,74699,25758,17408.259,8876.7789,2571.0762
29406,105554,82104,28237,17408.259,8876.7789,2571.0762
29407,113788,87820,31963,17408.259,8876.7789,2571.0762
29408,120475,90274,34462,17408.259,8876.7789,2571.0762
29409,125670,91790,35624,17408.259,8876.7789,2571.0762
29410,131094,92967,36226,17408.259,8876.7789,2571.0762
29411,136335,93424,36582,17408.259,8876.7789,2571.0762
29412,140581,93679,36620,17408.259,8876.7789,2571.0762
29413,145037,93915,36612,17408.259,8876.7789,2571.0762
29414,149027,93768,36497,17408.259,8876.7789,2571.0762
29415,152985,93290,36178,17408.259,8876.7789,2571.0762
29416,155831,93383,35942,17408.259,8876.7789,2571.0762
29417,157018,93080,35839,17408.259,8876.7789,2571.0762
29418,155440,91695,35537,17408.259,8876.7789,2571.0762
29419,150007,90073,35209,17408.259,8876.7789,2571.0762
29420,145273,90811,35145,17408.259,8876.7789,2571.0762
29421,142707,90917,35108,17408.259,8876.7789,2571.0762
29422,137444,85476,33410,17408.259,8876.7789,2571.0762
29423,127782,78662,30537,17408.259,8876.7789,2571.0762
29424,117181,72831,27815,17408.259,8876.7789,2571.0762
29425,108335,69116,25923,17408.259,8876.7789,2571.0762
29426,101959,66979,24821,17408.259,8876.7789,2571.0762
29427,98425,65923,24218,17408.259,8876.7789,2571.0762
29428,96622,65884,24005,17408.259,8876.7789,2571.0762
29429,96641,67243,24204,17408.259,8876.7789,2571.0762
29430,98238,68649,24817,17408.259,8876.7789,2571.0762
29431,101411,72442,26563,17408.259,8876.7789,2571.0762
29432,107674,77317,28973,17408.259,8876.7789,2571.0762
29433,116020,80934,31247,17408.259,8876.7789,2571.0762
29434,123974,82856,32434,17408.259,8876.7789,2571.0762
29435,130263,83578,32883,17408.259,8876.7789,2571.0762
29436,134850,83855,33020,17408.259,8876.7789,2571.0762
29437,138352,83815,32963,17408.259,8876.7789,2571.0762
29438,141319,83937,32825,17408.259,8876.7789,2571.0762
29439,143485,84243,32692,17408.259,8876.7789,2571.0762
29440,144766,85044,32905,17408.259,8876.7789,2571.0762
29441,145059,85442,33358,17408.259,8876.7789,2571.0762
29442,143326,85226,33763,17408.259,8876.7789,2571.0762
29443,140513,84595,33962,17408.259,8876.7789,2571.0762
29444,138291,86427,34191,17408.259,8876.7789,2571.0762
29445,137508,86215,34218,17408.259,8876.7789,2571.0762
29446,133183,81908,32707,17408.259,8876.7789,2571.0762
29447,124598,76118,30261,17408.259,8876.7789,2571.0762
29448,115070,70739,27788,17408.259,8876.7789,2571.0762
29449,106702,67162,25908,17408.259,8876.7789,2571.0762
29450,98637,64560,24625,17408.259,8876.7789,2571.0762
29451,95055,63429,23879,17408.259,8876.7789,2571.0762
29452,92651,62779,23477,17408.259,8876.7789,2571.0762
29453,92010,63412,23426,17408.259,8876.7789,2571.0762
29454,92259,63914,23587,17408.259,8876.7789,2571.0762
29455,94704,66712,24804,17408.259,8876.7789,2571.0762
29456,100893,71998,27065,17408.259,8876.7789,2571.0762
29457,110083,76552,29524,17408.259,8876.7789,2571.0762
29458,117818,79519,31250,17408.259,8876.7789,2571.0762
29459,122907,81345,32251,17408.259,8876.7789,2571.0762
29460,125748,82685,32858,17408.259,8876.7789,2571.0762
29461,127714,83479,33166,17408.259,8876.7789,2571.0762
29462,129393,83867,33233,17408.259,8876.7789,2571.0762
29463,130992,84441,33257,17408.259,8876.7789,2571.0762
29464,131867,85026,33511,17408.259,8876.7789,2571.0762
29465,132634,85658,33980,17408.259,8876.7789,2571.0762
29466,132722,85659,34335,17408.259,8876.7789,2571.0762
29467,132336,86586,34619,17408.259,8876.7789,2571.0762
29468,133230,89300,35233,17408.259,8876.7789,2571.0762
29469,133762,89302,35490,17408.259,8876.7789,2571.0762
29470,130229,84430,33677,17408.259,8876.7789,2571.0762
29471,121644,78294,30731,17408.259,8876.7789,2571.0762
29472,111577,72941,28074,17408.259,8876.7789,2571.0762
29473,104230,69965,26363,17408.259,8876.7789,2571.0762
29474,101176,68286,25499,17408.259,8876.7789,2571.0762
29475,98494,67743,24932,17408.259,8876.7789,2571.0762
29476,97736,68823,25006,17408.259,8876.7789,2571.0762
29477,100403,73608,26112,17408.259,8876.7789,2571.0762
29478,108212,81592,28771,17408.259,8876.7789,2571.0762
29479,117596,88251,32634,17408.259,8876.7789,2571.0762
29480,124588,92131,35507,17408.259,8876.7789,2571.0762
29481,130092,94817,37068,17408.259,8876.7789,2571.0762
29482,136847,97227,38149,17408.259,8876.7789,2571.0762
29483,143410,98875,39004,17408.259,8876.7789,2571.0762
29484,149155,99812,39523,17408.259,8876.7789,2571.0762
29485,153982,100334,39799,17408.259,8876.7789,2571.0762
29486,157608,100509,39795,17408.259,8876.7789,2571.0762
29487,159934,100137,39530,17408.259,8876.7789,2571.0762
29488,161199,100167,39305,17408.259,8876.7789,2571.0762
29489,161676,100111,39179,17408.259,8876.7789,2571.0762
29490,160302,99354,38867,17408.259,8876.7789,2571.0762
29491,158026,98573,38597,17408.259,8876.7789,2571.0762
29492,155960,99587,38844,17408.259,8876.7789,2571.0762
29493,153248,98342,38347,17408.259,8876.7789,2571.0762
29494,147044,91257,35660,17408.259,8876.7789,2571.0762
29495,134765,83149,32088,17408.259,8876.7789,2571.0762
29496,122069,76735,29036,17408.259,8876.7789,2571.0762
29497,112400,72944,27036,17408.259,8876.7789,2571.0762
29498,106425,70723,25843,17408.259,8876.7789,2571.0762
29499,102921,69910,25202,17408.259,8876.7789,2571.0762
29500,101358,70783,25234,17408.259,8876.7789,2571.0762
29501,103451,75360,26264,17408.259,8876.7789,2571.0762
29502,110807,83346,28953,17408.259,8876.7789,2571.0762
29503,119718,89706,32825,17408.259,8876.7789,2571.0762
29504,126054,93565,35619,17408.259,8876.7789,2571.0762
29505,132058,96761,37125,17408.259,8876.7789,2571.0762
29506,139531,99883,38113,17408.259,8876.7789,2571.0762
29507,147098,102029,38934,17408.259,8876.7789,2571.0762
29508,154566,103469,39282,17408.259,8876.7789,2571.0762
29509,160536,105162,39492,17408.259,8876.7789,2571.0762
29510,165722,106018,39556,17408.259,8876.7789,2571.0762
29511,170216,106835,39338,17408.259,8876.7789,2571.0762
29512,172712,107870,39234,17408.259,8876.7789,2571.0762
29513,173257,108039,39267,17408.259,8876.7789,2571.0762
29514,172124,106446,39052,17408.259,8876.7789,2571.0762
29515,167316,104826,38682,17408.259,8876.7789,2571.0762
29516,162705,105626,38895,17408.259,8876.7789,2571.0762
29517,159124,103869,38334,17408.259,8876.7789,2571.0762
29518,151669,95817,35638,17408.259,8876.7789,2571.0762
29519,138104,86981,32089,17408.259,8876.7789,2571.0762
29520,124623,79951,29025,17408.259,8876.7789,2571.0762
29521,114157,75234,27052,17408.259,8876.7789,2571.0762
29522,107568,72200,25799,17408.259,8876.7789,2571.0762
29523,103726,70622,25237,17408.259,8876.7789,2571.0762
29524,101953,71095,25251,17408.259,8876.7789,2571.0762
29525,103639,75607,26325,17408.259,8876.7789,2571.0762
29526,111242,83084,29062,17408.259,8876.7789,2571.0762
29527,119702,89211,33031,17408.259,8876.7789,2571.0762
29528,125844,93900,36070,17408.259,8876.7789,2571.0762
29529,130919,96967,37696,17408.259,8876.7789,2571.0762
29530,137227,99998,38763,17408.259,8876.7789,2571.0762
29531,143435,102276,39463,17408.259,8876.7789,2571.0762
29532,149441,104142,39862,17408.259,8876.7789,2571.0762
29533,154375,106329,40126,17408.259,8876.7789,2571.0762
29534,158523,107457,40385,17408.259,8876.7789,2571.0762
29535,162419,107967,40215,17408.259,8876.7789,2571.0762
29536,165711,108537,40290,17408.259,8876.7789,2571.0762
29537,167068,108221,40262,17408.259,8876.7789,2571.0762
29538,166513,106135,39843,17408.259,8876.7789,2571.0762
29539,163843,103496,39327,17408.259,8876.7789,2571.0762
29540,160306,103546,39151,17408.259,8876.7789,2571.0762
29541,156104,101968,38778,17408.259,8876.7789,2571.0762
29542,149003,94399,36237,17408.259,8876.7789,2571.0762
29543,135442,85557,32553,17408.259,8876.7789,2571.0762
29544,122613,78487,29330,17408.259,8876.7789,2571.0762
29545,112564,74466,27257,17408.259,8876.7789,2571.0762
29546,106094,71699,26018,17408.259,8876.7789,2571.0762
29547,102213,70427,25346,17408.259,8876.7789,2571.0762
29548,100419,71046,25194,17408.259,8876.7789,2571.0762
29549,102279,74863,26016,17408.259,8876.7789,2571.0762
29550,109142,81815,28371,17408.259,8876.7789,2571.0762
29551,117932,87831,32019,17408.259,8876.7789,2571.0762
29552,124171,91109,34633,17408.259,8876.7789,2571.0762
29553,129595,93436,35989,17408.259,8876.7789,2571.0762
29554,136160,95594,36774,17408.259,8876.7789,2571.0762
29555,144093,96859,37335,17408.259,8876.7789,2571.0762
29556,151512,97919,37572,17408.259,8876.7789,2571.0762
29557,158194,98956,37832,17408.259,8876.7789,2571.0762
29558,163741,99627,38022,17408.259,8876.7789,2571.0762
29559,168082,100263,37993,17408.259,8876.7789,2571.0762
29560,170889,100871,38064,17408.259,8876.7789,2571.0762
29561,171651,100400,38107,17408.259,8876.7789,2571.0762
29562,170471,98834,37749,17408.259,8876.7789,2571.0762
29563,167028,97005,37234,17408.259,8876.7789,2571.0762
29564,162235,97218,37120,17408.259,8876.7789,2571.0762
29565,157601,96555,36978,17408.259,8876.7789,2571.0762
29566,150613,89670,34755,17408.259,8876.7789,2571.0762
29567,137396,81431,31306,17408.259,8876.7789,2571.0762
29568,123913,74986,28311,17408.259,8876.7789,2571.0762
29569,113030,71175,26374,17408.259,8876.7789,2571.0762
29570,106643,69062,25158,17408.259,8876.7789,2571.0762
29571,102321,68069,24677,17408.259,8876.7789,2571.0762
29572,100607,68772,24676,17408.259,8876.7789,2571.0762
29573,102283,72759,25599,17408.259,8876.7789,2571.0762
29574,108765,79616,28007,17408.259,8876.7789,2571.0762
29575,116582,85779,31720,17408.259,8876.7789,2571.0762
29576,123442,89748,34503,17408.259,8876.7789,2571.0762
29577,130377,92608,36001,17408.259,8876.7789,2571.0762
29578,137141,95066,36964,17408.259,8876.7789,2571.0762
29579,144577,96766,37611,17408.259,8876.7789,2571.0762
29580,151616,97993,37905,17408.259,8876.7789,2571.0762
29581,157408,99211,38017,17408.259,8876.7789,2571.0762
29582,162180,99918,38105,17408.259,8876.7789,2571.0762
29583,166262,100758,37907,17408.259,8876.7789,2571.0762
29584,168941,101617,37777,17408.259,8876.7789,2571.0762
29585,169567,101327,37585,17408.259,8876.7789,2571.0762
29586,167349,99504,36985,17408.259,8876.7789,2571.0762
29587,161534,96551,36286,17408.259,8876.7789,2571.0762
29588,155058,95671,35849,17408.259,8876.7789,2571.0762
29589,150416,94909,35643,17408.259,8876.7789,2571.0762
29590,144660,88894,33885,17408.259,8876.7789,2571.0762
29591,133947,81416,30972,17408.259,8876.7789,2571.0762
29592,122152,74981,28143,17408.259,8876.7789,2571.0762
29593,112220,70691,26134,17408.259,8876.7789,2571.0762
29594,105211,67853,24918,17408.259,8876.7789,2571.0762
29595,100699,66290,24225,17408.259,8876.7789,2571.0762
29596,97933,65902,23941,17408.259,8876.7789,2571.0762
29597,97175,66862,24071,17408.259,8876.7789,2571.0762
29598,98308,68048,24597,17408.259,8876.7789,2571.0762
29599,101072,71980,26477,17408.259,8876.7789,2571.0762
29600,107186,77765,29054,17408.259,8876.7789,2571.0762
29601,117101,82849,31516,17408.259,8876.7789,2571.0762
29602,126338,86634,33074,17408.259,8876.7789,2571.0762
29603,134538,89499,33893,17408.259,8876.7789,2571.0762
29604,141601,91625,34363,17408.259,8876.7789,2571.0762
29605,147099,93374,34579,17408.259,8876.7789,2571.0762
29606,151603,95229,34605,17408.259,8876.7789,2571.0762
29607,156000,97192,34642,17408.259,8876.7789,2571.0762
29608,158731,99607,34963,17408.259,8876.7789,2571.0762
29609,160082,101087,35462,17408.259,8876.7789,2571.0762
29610,159066,100651,35714,17408.259,8876.7789,2571.0762
29611,155483,98647,35483,17408.259,8876.7789,2571.0762
29612,149924,97181,35049,17408.259,8876.7789,2571.0762
29613,145188,95992,34902,17408.259,8876.7789,2571.0762
29614,139596,90477,33422,17408.259,8876.7789,2571.0762
29615,129211,83154,30887,17408.259,8876.7789,2571.0762
29616,118191,76736,28300,17408.259,8876.7789,2571.0762
29617,108777,72084,26316,17408.259,8876.7789,2571.0762
29618,101979,68960,24995,17408.259,8876.7789,2571.0762
29619,97133,66968,24212,17408.259,8876.7789,2571.0762
29620,94476,65975,23885,17408.259,8876.7789,2571.0762
29621,93636,66035,23783,17408.259,8876.7789,2571.0762
29622,93412,65597,23907,17408.259,8876.7789,2571.0762
29623,95276,69062,25221,17408.259,8876.7789,2571.0762
29624,101525,75096,27652,17408.259,8876.7789,2571.0762
29625,112009,81451,30217,17408.259,8876.7789,2571.0762
29626,121834,86391,32204,17408.259,8876.7789,2571.0762
29627,130166,90637,33490,17408.259,8876.7789,2571.0762
29628,137427,94259,34387,17408.259,8876.7789,2571.0762
29629,145119,96980,34949,17408.259,8876.7789,2571.0762
29630,152084,99322,35217,17408.259,8876.7789,2571.0762
29631,158096,101447,35464,17408.259,8876.7789,2571.0762
29632,162302,103281,35958,17408.259,8876.7789,2571.0762
29633,164896,104831,36614,17408.259,8876.7789,2571.0762
29634,164837,104206,37020,17408.259,8876.7789,2571.0762
29635,161377,102635,36978,17408.259,8876.7789,2571.0762
29636,156204,102506,36887,17408.259,8876.7789,2571.0762
29637,151656,101486,36806,17408.259,8876.7789,2571.0762
29638,144791,94834,34810,17408.259,8876.7789,2571.0762
29639,132248,86742,31575,17408.259,8876.7789,2571.0762
29640,119667,79878,28722,17408.259,8876.7789,2571.0762
29641,109759,75364,26796,17408.259,8876.7789,2571.0762
29642,103613,72591,25785,17408.259,8876.7789,2571.0762
29643,99765,71424,25143,17408.259,8876.7789,2571.0762
29644,98149,72240,25134,17408.259,8876.7789,2571.0762
29645,100462,76612,26088,17408.259,8876.7789,2571.0762
29646,107333,84089,28595,17408.259,8876.7789,2571.0762
29647,115797,91075,32488,17408.259,8876.7789,2571.0762
29648,123914,95322,35639,17408.259,8876.7789,2571.0762
29649,131757,98665,37401,17408.259,8876.7789,2571.0762
