AZ_onshore_wind_turbine_1,AZ_solar_photovoltaic_1,CA_onshore_wind_turbine_1,CA_solar_photovoltaic_1,CO_onshore_wind_turbine_1,CO_solar_photovoltaic_1,ID_onshore_wind_turbine_1,ID_solar_photovoltaic_1,MT_onshore_wind_turbine_1,MT_solar_photovoltaic_1,NM_onshore_wind_turbine_1,NM_solar_photovoltaic_1,NV_onshore_wind_turbine_1,NV_solar_photovoltaic_1,OR_onshore_wind_turbine_1,OR_solar_photovoltaic_1,UT_onshore_wind_turbine_1,UT_solar_photovoltaic_1,WA_onshore_wind_turbine_1,WA_solar_photovoltaic_1,WY_onshore_wind_turbine_1,WY_solar_photovoltaic_1,AZ_landbasedwind_class3_moderate_1,AZ_utilitypv_class1_moderate_1,CA_landbasedwind_class3_moderate_1,CA_utilitypv_class1_moderate_1,CA_offshorewind_class3_moderate_fixed_1_1,CA_offshorewind_class3_moderate_fixed_0_1,CA_offshorewind_class12_moderate_floating_0_1,CO_landbasedwind_class3_moderate_1,CO_utilitypv_class1_moderate_1,ID_landbasedwind_class3_moderate_1,ID_utilitypv_class1_moderate_1,MT_landbasedwind_class3_moderate_1,MT_utilitypv_class1_moderate_1,NM_landbasedwind_class3_moderate_1,NM_utilitypv_class1_moderate_1,NV_landbasedwind_class3_moderate_1,NV_utilitypv_class1_moderate_1,OR_landbasedwind_class3_moderate_1,OR_utilitypv_class1_moderate_1,OR_offshorewind_class3_moderate_fixed_1_1,OR_offshorewind_class3_moderate_fixed_0_1,OR_offshorewind_class12_moderate_floating_0_1,UT_landbasedwind_class3_moderate_1,UT_utilitypv_class1_moderate_1,WA_landbasedwind_class3_moderate_1,WA_utilitypv_class1_moderate_1,WA_offshorewind_class3_moderate_fixed_1_1,WA_offshorewind_class3_moderate_fixed_0_1,WA_offshorewind_class12_moderate_floating_0_1,WY_landbasedwind_class3_moderate_1,WY_utilitypv_class1_moderate_1,AZ_Deep_5_5_257_c171,AZ_Deep_6_5_283_c176,AZ_Deep_3_5_200_c161,AZ_Deep_6_5_273_c177,AZ_Deep_5_5_238_c172,AZ_Deep_6_5_263_c178,CA_NearField_2_5_254_c235,CA_NearField_3_5_270_c238,CA_NearField_4_5_283_c241,CA_Deep_4_5_262_c46,CA_Deep_5_5_290_c51,CA_NearField_5_5_289_c244,CA_NearField_3_5_228_c239,CA_NearField_4_5_253_c242,CA_Deep_5_5_278_c52,CA_Deep_4_5_243_c47,CA_Deep_3_5_214_c41,CA_Deep_5_5_269_c53,CA_NearField_2_5_203_c236,CA_NearField_5_5_268_c245,CA_Deep_6_5_298_c56,CA_Deep_5_5_263_c54,CO_Deep_5_5_268_c211,CO_Deep_6_5_290_c216,CO_Deep_3_5_198_c201,CO_Deep_4_5_218_c206,CO_Deep_6_5_277_c217,CO_Deep_5_5_240_c212,ID_Deep_5_5_285_c91,ID_Deep_5_5_269_c92,MT_Deep_4_5_213_c106,MT_Deep_3_5_188_c101,MT_Deep_5_5_236_c111,MT_Deep_6_5_262_c116,MT_Deep_3_5_179_c102,MT_Deep_4_5_191_c107,MT_Deep_6_5_232_c117,NM_Deep_5_5_272_c191,NM_Deep_6_5_294_c196,NM_Deep_6_5_284_c197,NM_Deep_5_5_250_c192,NM_Deep_4_5_219_c186,NM_Deep_6_5_274_c198,NM_Deep_5_5_236_c193,NV_NearField_2_5_239_c248,NV_NearField_3_5_262_c251,NV_NearField_4_5_271_c254,NV_Deep_4_5_249_c66,NV_NearField_5_5_283_c257,NV_Deep_5_5_273_c71,NV_NearField_2_5_200_c249,NV_NearField_3_5_216_c252,NV_Deep_5_5_265_c72,NV_Deep_3_5_211_c61,NV_Deep_6_5_296_c76,NV_Deep_6_5_290_c77,NV_Deep_5_5_254_c73,OR_NearField_2_5_261_c221,OR_NearField_3_5_288_c224,OR_NearField_2_5_225_c222,OR_NearField_4_5_288_c227,OR_NearField_3_5_239_c225,OR_NearField_5_5_300_c230,OR_NearField_2_5_200_c223,OR_Deep_4_5_250_c26,OR_Deep_5_5_282_c31,OR_NearField_5_5_275_c231,OR_NearField_4_5_239_c228,OR_Deep_5_5_268_c32,OR_NearField_6_5_300_c233,OR_Deep_6_5_296_c36,OR_Deep_4_5_229_c27,UT_NearField_2_5_250_c263,UT_NearField_3_5_286_c266,UT_NearField_2_5_225_c264,UT_NearField_4_5_288_c269,UT_NearField_3_5_239_c267,UT_Deep_3_5_230_c141,UT_NearField_5_5_288_c272,UT_Deep_5_5_282_c151,UT_NearField_2_5_200_c265,UT_NearField_4_5_239_c270,UT_Deep_4_5_229_c146,UT_Deep_5_5_256_c152,UT_Deep_6_5_291_c156,WA_Deep_6_5_294_c16,WA_Deep_5_5_256_c11,WA_Deep_6_5_272_c17,WA_Deep_4_5_214_c6,WA_Deep_5_5_231_c12,WY_Deep_4_5_207_c126,WY_Deep_6_5_261_c136,WY_Deep_5_5_225_c131,WY_Deep_3_5_170_c121,WY_Deep_3_5_166_c122,WY_Deep_6_5_228_c137,WY_Deep_3_5_160_c123,WY_Deep_4_5_179_c127,WY_Deep_3_5_153_c124,WY_Deep_6_5_213_c138
0.1469107511045655,0.2461811409423865,0.1170256795572565,0.4982191630984423,0.5269896251633205,0.0904153054917888,0.2793998325113985,0.370575,0.188355,0.0573954802259887,0.7616072595755807,0.2601803860804442,0.048,0.4698920006738714,0.0250337360898289,0.2967387459004991,0.0512818134981968,0.2744252878748611,0.0279245600566906,0.0745766985138004,0.8301556650480554,0.0905,0.0373875796794891,0.5616969466209412,0.3862366676330566,0.2690037190914154,0.288229763507843,0.288229763507843,0.288229763507843,0.4432842135429382,0.3729390501976013,0.1525602638721466,0.4211395978927612,0.0591075457632541,0.4887010157108307,0.1658461689949035,0.4768826067447662,0.0422401987016201,0.5050264000892639,0.1820568591356277,0.2462550103664398,0.1614045053720474,0.1614045053720474,0.1614045053720474,0.0859497189521789,0.5452791452407837,0.1592590361833572,0.2866451144218445,0.924625277519226,0.924625277519226,0.924625277519226,0.8803198337554932,0.38042151927948,1.11,1.11,1.12,1.11,1.11,1.12,1.09,1.08,1.08,1.06,1.04,1.08,1.08,1.09,1.04,1.04,1.06,1.03,1.08,1.06,1.03,1.04,1.14,1.14,1.14,1.14,1.14,1.14,1.1,1.1,1.12,1.11,1.12,1.12,1.12,1.12,1.11,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.06,1.06,1.07,1.07,1.07,1.08,1.06,1.07,1.08,1.07,1.08,1.08,1.08,1.05,1.05,1.05,1.05,1.05,1.0499999523162842,1.05,1.04,1.03,1.0499999523162842,1.05,1.03,1.0499999523162842,1.01,1.03,1.090000033378601,1.09,1.090000033378601,1.09,1.09,1.1,1.09,1.1,1.090000033378601,1.09,1.09,1.09,1.09,0.98,0.98,0.99,0.98,0.99,1.11,1.11,1.11,1.11,1.12,1.12,1.1,1.12,1.11,1.13
0.1382513500245459,0.1163888245230585,0.1320536736341163,0.3337166148088728,0.4583129424318223,0.0092631114250397,0.3177669116962873,0.1767,0.1219844578313253,0.0088079096045197,0.7596328816070417,0.0613557363290076,0.059,0.1840749370151684,0.0195046597503077,0.2086844128412548,0.0599639361154044,0.1435491149696508,0.0322369788591,0.08864516985138,0.7253817908403006,0.001,0.0435117930173873,0.4255846440792084,0.4112719595432281,0.2293287217617035,0.2293758988380432,0.2293758988380432,0.2293758988380432,0.4197587668895721,0.1738146841526031,0.179092139005661,0.3096896708011627,0.0673820152878761,0.2456808239221573,0.1689192503690719,0.2937969863414764,0.0594775043427944,0.3739805817604065,0.1680402159690857,0.1871747523546219,0.1132602840662002,0.1132602840662002,0.1132602840662002,0.0871372446417808,0.3385315239429474,0.1394439190626144,0.2400081902742386,0.8047593235969543,0.8047593235969543,0.8047593235969543,0.8320617079734802,0.1681326180696487,1.11,1.11,1.11,1.12,1.12,1.12,1.09,1.08,1.08,1.06,1.05,1.08,1.08,1.09,1.05,1.05,1.06,1.04,1.08,1.06,1.04,1.04,1.14,1.14,1.14,1.14,1.14,1.14,1.1,1.1,1.11,1.11,1.11,1.11,1.11,1.12,1.11,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.06,1.06,1.07,1.08,1.07,1.08,1.06,1.07,1.08,1.07,1.08,1.08,1.08,1.05,1.05,1.05,1.05,1.05,1.0499999523162842,1.05,1.04,1.03,1.0499999523162842,1.05,1.03,1.0499999523162842,1.02,1.03,1.090000033378601,1.09,1.090000033378601,1.09,1.09,1.1,1.09,1.1,1.090000033378601,1.09,1.1,1.1,1.1,0.98,0.98,0.98,0.98,0.99,1.11,1.11,1.11,1.11,1.12,1.12,1.1,1.12,1.11,1.13
0.1307147766323024,0.0,0.1559538028043774,0.0307405280314234,0.4791694100949607,0.0,0.4038201358518656,0.0,0.165925,0.0,0.7943594056385899,0.0,0.007,0.0097839057862247,0.0370208244366851,0.0484408441829956,0.0558833075734157,0.0,0.0356961733790008,0.0205719214437367,0.6910185294073605,0.0,0.0582991242408752,0.0588813684880733,0.4294536709785461,0.0859342366456985,0.2143345922231674,0.2143345922231674,0.2143345922231674,0.4148404002189636,0.0079767582938075,0.2148955017328262,0.0694992840290069,0.0813157856464386,0.0116679957136511,0.1866640001535415,0.0286082215607166,0.0885500013828277,0.079923577606678,0.1824066340923309,0.0583747774362564,0.0776608139276504,0.0776608139276504,0.0776608139276504,0.0929668843746185,0.0456629395484924,0.1283178627490997,0.0640473365783691,0.6320278644561768,0.6320278644561768,0.6320278644561768,0.8099709153175354,0.0056578023359179,1.11,1.11,1.11,1.12,1.12,1.12,1.1,1.09,1.08,1.06,1.05,1.09,1.09,1.09,1.05,1.05,1.06,1.04,1.09,1.06,1.04,1.04,1.14,1.14,1.14,1.14,1.14,1.14,1.1,1.1,1.11,1.11,1.11,1.11,1.11,1.12,1.11,1.13,1.14,1.14,1.14,1.14,1.14,1.14,1.06,1.06,1.07,1.08,1.07,1.08,1.06,1.07,1.08,1.07,1.09,1.08,1.08,1.06,1.06,1.06,1.06,1.06,1.059999942779541,1.06,1.04,1.03,1.059999942779541,1.06,1.03,1.059999942779541,1.02,1.03,1.100000023841858,1.1,1.100000023841858,1.1,1.1,1.1,1.1,1.1,1.100000023841858,1.1,1.1,1.09,1.09,0.98,0.98,0.98,0.98,0.99,1.11,1.11,1.11,1.1,1.11,1.12,1.1,1.11,1.1,1.13
0.1688259204712813,0.0,0.1581180827759949,0.0001874378499335,0.4514387963551166,0.0,0.467809435191216,0.0,0.1880466867469879,0.0,0.8297260011329469,0.0,0.006,0.0,0.0994526865784119,0.000142253985641,0.0543356517259144,0.0,0.0533966280855084,0.0,0.6561154072373183,0.0,0.0795966684818267,0.0,0.46088907122612,0.0004004295333288,0.1689054518938064,0.1689054518938064,0.1689054518938064,0.4087465107440948,0.0,0.2410845309495926,0.0,0.0878853797912597,0.0,0.1765635460615158,0.0,0.1065749675035476,0.0,0.206436201930046,1.4533519788528793e-5,0.0513656623661518,0.0513656623661518,0.0513656623661518,0.0888457223773002,0.0,0.1294476240873336,0.0,0.4771716594696045,0.4771716594696045,0.4771716594696045,0.7836887240409851,0.0,1.11,1.11,1.11,1.12,1.12,1.12,1.1,1.09,1.09,1.06,1.05,1.09,1.09,1.09,1.05,1.05,1.06,1.04,1.09,1.07,1.04,1.04,1.13,1.13,1.13,1.13,1.13,1.13,1.1,1.1,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.12,1.13,1.13,1.13,1.12,1.13,1.13,1.06,1.06,1.07,1.08,1.07,1.08,1.06,1.07,1.08,1.07,1.09,1.08,1.08,1.06,1.06,1.06,1.06,1.06,1.059999942779541,1.06,1.04,1.03,1.059999942779541,1.06,1.03,1.059999942779541,1.02,1.03,1.090000033378601,1.09,1.090000033378601,1.09,1.09,1.1,1.09,1.1,1.090000033378601,1.09,1.09,1.09,1.09,0.98,0.98,0.98,0.98,0.99,1.11,1.11,1.11,1.11,1.11,1.12,1.1,1.11,1.11,1.12
0.1648842415316642,0.0,0.1706086267180542,0.0,0.4221302366271354,0.0,0.4814997673769424,0.0,0.1959589759036145,0.0,0.8531034903481632,0.0,0.015,0.0,0.1437878871611947,0.0,0.0498057702215352,0.0,0.1756817054446675,0.0,0.6087255748228515,0.0,0.0816208943724632,0.0,0.5028898119926453,0.0,0.1327019780874252,0.1327019780874252,0.1327019780874252,0.4094759821891784,0.0,0.2654735743999481,0.0,0.0912907719612121,0.0,0.1631336957216262,0.0,0.1193727925419807,0.0,0.2318053394556045,0.0,0.0338498540222644,0.0338498540222644,0.0338498540222644,0.0806401669979095,0.0,0.1418772786855697,0.0,0.3328703939914703,0.3328703939914703,0.3328703939914703,0.7620874047279358,0.0,1.1,1.1,1.09,1.1,1.1,1.1,1.09,1.09,1.08,1.06,1.05,1.09,1.09,1.09,1.05,1.05,1.06,1.04,1.09,1.07,1.04,1.04,1.11,1.11,1.11,1.11,1.11,1.11,1.09,1.09,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.1,1.11,1.11,1.11,1.1,1.11,1.11,1.06,1.06,1.07,1.07,1.07,1.08,1.06,1.07,1.07,1.07,1.08,1.08,1.08,1.06,1.06,1.06,1.06,1.06,1.059999942779541,1.06,1.04,1.03,1.059999942779541,1.06,1.03,1.059999942779541,1.02,1.03,1.0800000429153442,1.08,1.0800000429153442,1.08,1.08,1.09,1.08,1.09,1.0800000429153442,1.08,1.09,1.08,1.08,0.98,0.98,0.98,0.98,0.99,1.1,1.1,1.1,1.1,1.1,1.11,1.1,1.1,1.1,1.11
0.1765745704467354,0.0,0.1813351519755037,0.0,0.4453048864103928,0.0,0.436570391737229,0.0,0.1297963855421687,0.0,0.8245782387032115,0.0,0.074,0.0,0.2153547941420282,0.0,0.038043019062339,0.0,0.2449703259714184,0.0,0.5848904839286139,0.0,0.0726407542824745,0.0,0.5354419946670532,0.0,0.1137768775224685,0.1137768775224685,0.1137768775224685,0.4045954346656799,0.0,0.2871201038360595,0.0,0.091879591345787,0.0,0.1368439942598343,0.0,0.1273991614580154,0.0,0.2381833791732788,0.0,0.0271701961755752,0.0271701961755752,0.0271701961755752,0.0806064307689666,0.0,0.1642976552248001,0.0,0.2183345258235931,0.2183345258235931,0.2183345258235931,0.7390825152397156,0.0,1.08,1.08,1.07,1.08,1.08,1.07,1.08,1.08,1.07,1.05,1.04,1.08,1.08,1.08,1.04,1.04,1.05,1.03,1.08,1.06,1.03,1.04,1.09,1.09,1.09,1.09,1.08,1.09,1.08,1.08,1.09,1.08,1.09,1.09,1.09,1.09,1.09,1.08,1.09,1.09,1.09,1.08,1.09,1.09,1.05,1.05,1.05,1.06,1.05,1.06,1.05,1.05,1.06,1.06,1.06,1.06,1.06,1.04,1.04,1.04,1.04,1.04,1.0399999618530271,1.04,1.03,1.02,1.0399999618530271,1.04,1.02,1.0399999618530271,1.01,1.02,1.0700000524520874,1.07,1.0700000524520874,1.07,1.07,1.07,1.07,1.07,1.0700000524520874,1.07,1.07,1.07,1.07,0.98,0.97,0.98,0.98,0.98,1.08,1.08,1.08,1.08,1.08,1.09,1.08,1.08,1.08,1.09
0.1423397152675503,0.0,0.1489847459828424,0.0,0.4234491660965951,0.0,0.4935760677398343,0.0,0.1379476506024096,0.0,0.7541691576975031,0.0,0.182,0.0,0.3185590946770831,0.0,0.0441081916537867,0.0,0.2293530175977324,0.0,0.5806601432998654,0.0,0.0666324719786644,0.0,0.5501014590263367,0.0,0.0970027521252632,0.0970027521252632,0.0970027521252632,0.3811475932598114,0.0,0.327922523021698,0.0,0.0906889215111732,0.0,0.1171684265136718,0.0,0.1312448978424072,0.0,0.2419848889112472,0.0,0.0272241253405809,0.0272241253405809,0.0272241253405809,0.0828591436147689,0.0,0.1920113563537597,0.0,0.1102822795510292,0.1102822795510292,0.1102822795510292,0.7036879062652588,0.0,1.05,1.05,1.04,1.06,1.06,1.05,1.06,1.06,1.06,1.05,1.04,1.06,1.06,1.06,1.04,1.04,1.05,1.03,1.06,1.06,1.03,1.03,1.06,1.06,1.07,1.06,1.06,1.06,1.07,1.06,1.06,1.06,1.07,1.07,1.06,1.07,1.07,1.06,1.07,1.07,1.07,1.06,1.07,1.07,1.03,1.03,1.03,1.04,1.04,1.04,1.03,1.03,1.04,1.04,1.04,1.04,1.04,1.03,1.03,1.03,1.03,1.03,1.0299999713897705,1.03,1.02,1.01,1.0299999713897705,1.03,1.01,1.0299999713897705,1.0,1.01,1.0399999618530271,1.04,1.0399999618530271,1.04,1.04,1.05,1.04,1.05,1.0399999618530271,1.04,1.05,1.05,1.05,0.97,0.97,0.97,0.97,0.98,1.06,1.06,1.06,1.06,1.06,1.07,1.06,1.06,1.06,1.08
0.7864639175257733,0.0,0.936648083542896,0.0,0.5226972272259959,0.0,0.614794919512422,0.0,0.7170422891566266,0.0,0.3360103272473746,0.0,0.027,0.0,0.9102852872466024,0.0,0.0170242143225141,0.0,0.6811588815400968,0.0,0.7750905920998769,0.0,0.5811061263084412,0.0,0.622936487197876,0.0,0.7258880734443665,0.7258880734443665,0.7258880734443665,0.503904402256012,0.0,0.658609926700592,0.0,0.7968077063560486,0.0,0.3903917372226715,0.0,0.6500749588012695,0.0,0.6458407044410706,0.0,0.9420565962791444,0.9420565962791444,0.9420565962791444,0.4638004601001739,0.0,0.8117659687995911,0.0,0.9754431843757628,0.9754431843757628,0.9754431843757628,0.8364019393920898,0.0,0.68,0.68,0.69,0.68,0.68,0.69,0.67,0.67,0.66,0.68,0.71,0.67,0.67,0.67,0.71,0.71,0.69,0.71,0.67,0.65,0.74,0.71,0.65,0.65,0.66,0.65,0.65,0.65,0.62,0.63,0.63,0.62,0.63,0.63,0.63,0.63,0.66,0.66,0.65,0.65,0.65,0.65,0.65,0.65,0.64,0.64,0.64,0.63,0.64,0.63,0.64,0.64,0.63,0.64,0.62,0.63,0.63,0.67,0.67,0.67,0.67,0.67,0.6700000166893005,0.67,0.68,0.71,0.6700000166893005,0.67,0.7,0.6700000166893005,0.74,0.7,0.5899999737739563,0.59,0.5899999737739563,0.59,0.59,0.61,0.59,0.61,0.5899999737739563,0.59,0.6,0.6,0.6,0.88,0.88,0.88,0.88,0.87,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.62
0.7870527245949926,0.0,0.9094665955331545,0.0,0.5124574800696782,0.0,0.6822248999720851,0.0,0.7582124096385543,0.0,0.2474551832323848,0.0,0.003,0.0,0.8448570926172473,0.0,0.0602859350850077,0.0,0.6020672906578483,0.0,0.7419185914333752,0.0,0.5747506022453308,0.0,0.5555185079574585,0.0,0.713871955871582,0.713871955871582,0.713871955871582,0.5260210633277893,0.0,0.5937067866325378,0.0,0.7767682075500488,0.0,0.3912150263786316,0.0,0.6144769191741943,0.0,0.5819847583770752,0.0,0.9369328618049622,0.9369328618049622,0.9369328618049622,0.4324092268943786,0.0,0.7480918765068054,0.0,0.9768525958061218,0.9768525958061218,0.9768525958061218,0.8257876038551331,0.0,0.66,0.66,0.67,0.67,0.67,0.68,0.65,0.64,0.64,0.66,0.69,0.64,0.64,0.64,0.69,0.7,0.67,0.7,0.64,0.63,0.73,0.7,0.63,0.63,0.63,0.63,0.63,0.63,0.61,0.61,0.62,0.61,0.62,0.62,0.61,0.61,0.65,0.64,0.63,0.63,0.63,0.64,0.63,0.63,0.62,0.62,0.61,0.61,0.61,0.61,0.62,0.62,0.61,0.62,0.61,0.61,0.61,0.66,0.66,0.66,0.66,0.66,0.6600000262260437,0.66,0.67,0.69,0.6600000262260437,0.66,0.69,0.6600000262260437,0.73,0.68,0.5799999833106995,0.58,0.5799999833106995,0.58,0.58,0.6,0.58,0.6,0.5799999833106995,0.58,0.59,0.59,0.59,0.87,0.87,0.87,0.87,0.87,0.62,0.62,0.62,0.62,0.62,0.62,0.63,0.62,0.62,0.6
0.6376825724104075,0.0,0.90183061958632,0.0,0.5858588660800523,0.0,0.7541066344096026,0.0,0.7326254819277109,0.0,0.1779922872456316,0.0,0.0,0.0,0.8551980707880128,0.0,0.5288562596599692,0.0,0.5774034782095194,0.0,0.6896831080385529,0.0,0.5531921982765198,0.0,0.5006899237632751,0.0,0.6969987154006958,0.6969987154006958,0.6969987154006958,0.5130326747894287,0.0,0.5353675484657288,0.0,0.7565620541572571,0.0,0.404205709695816,0.0,0.5729336738586426,0.0,0.5134297609329224,0.0,0.9277821183204652,0.9277821183204652,0.9277821183204652,0.4009836614131927,0.0,0.716742217540741,0.0,0.9714696407318116,0.9714696407318116,0.9714696407318116,0.8260059356689453,0.0,0.65,0.65,0.66,0.66,0.65,0.66,0.64,0.63,0.63,0.65,0.69,0.63,0.63,0.63,0.69,0.69,0.66,0.7,0.63,0.62,0.72,0.69,0.62,0.62,0.62,0.62,0.62,0.62,0.6,0.6,0.61,0.61,0.61,0.62,0.61,0.61,0.65,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.61,0.61,0.6,0.6,0.6,0.6,0.61,0.6,0.6,0.6,0.6,0.6,0.6,0.66,0.66,0.66,0.66,0.66,0.6600000262260437,0.66,0.66,0.68,0.6600000262260437,0.66,0.68,0.6600000262260437,0.72,0.68,0.5699999928474426,0.57,0.5699999928474426,0.57,0.57,0.59,0.57,0.59,0.5699999928474426,0.57,0.58,0.58,0.58,0.87,0.87,0.87,0.87,0.87,0.62,0.62,0.62,0.62,0.62,0.61,0.63,0.62,0.62,0.59
0.5399270495827198,0.0,0.8957141329427432,0.0,0.5961876536737579,0.0,0.7687309016469711,0.0,0.7873708433734941,0.0,0.146829665780644,0.0,0.138,0.0,0.8548300886734155,0.0,0.8370548686244205,0.0,0.5096080961379473,0.0,0.6501755660024574,0.0,0.505370557308197,0.0,0.4503765404224396,0.0,0.6778069734573364,0.6778069734573364,0.6778069734573364,0.5228498578071594,0.0,0.4704193770885467,0.0,0.7435727715492249,0.0,0.3838056027889251,0.0,0.5313057899475098,0.0,0.4757901430130005,0.0,0.9175750017166138,0.9175750017166138,0.9175750017166138,0.3634330332279205,0.0,0.6711347699165344,0.0,0.9649712443351746,0.9649712443351746,0.9649712443351746,0.8321978449821472,0.0,0.65,0.64,0.66,0.65,0.65,0.66,0.63,0.63,0.62,0.65,0.69,0.63,0.63,0.63,0.69,0.69,0.66,0.7,0.63,0.62,0.72,0.69,0.62,0.61,0.62,0.61,0.61,0.61,0.6,0.6,0.61,0.61,0.61,0.62,0.61,0.61,0.65,0.62,0.61,0.61,0.61,0.62,0.61,0.61,0.59,0.59,0.58,0.59,0.58,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.66,0.66,0.66,0.66,0.66,0.6600000262260437,0.66,0.65,0.68,0.6600000262260437,0.66,0.67,0.6600000262260437,0.72,0.67,0.5600000023841858,0.56,0.5600000023841858,0.56,0.56,0.58,0.56,0.58,0.5600000023841858,0.56,0.57,0.57,0.57,0.87,0.87,0.87,0.87,0.86,0.62,0.62,0.62,0.62,0.61,0.6,0.63,0.61,0.62,0.59
0.4731340206185567,0.0,0.92164507369213,0.0,0.6863806686402097,0.0,0.840319717130362,0.0,0.775979578313253,0.0,0.3077107063488605,0.0,0.0,0.0,0.8653597930116306,0.0,0.796648634724369,0.0,0.5563482343214835,0.0,0.6714613417276556,0.0,0.4567400813102722,0.0,0.4054022431373596,0.0,0.6542103886604309,0.6542103886604309,0.6542103886604309,0.5225409269332886,0.0,0.4116437137126922,0.0,0.7213932275772095,0.0,0.3568416237831116,0.0,0.4673097133636474,0.0,0.4567171931266784,0.0,0.8967529535293579,0.8967529535293579,0.8967529535293579,0.3493261337280273,0.0,0.650557279586792,0.0,0.9592562317848206,0.9592562317848206,0.9592562317848206,0.8418410420417786,0.0,0.65,0.64,0.65,0.65,0.65,0.66,0.62,0.62,0.63,0.66,0.7,0.62,0.62,0.62,0.69,0.7,0.67,0.7,0.62,0.63,0.73,0.7,0.62,0.62,0.62,0.62,0.61,0.61,0.6,0.6,0.62,0.62,0.62,0.62,0.61,0.62,0.66,0.62,0.62,0.61,0.62,0.62,0.62,0.62,0.58,0.58,0.58,0.58,0.58,0.59,0.58,0.58,0.59,0.58,0.59,0.59,0.59,0.66,0.66,0.66,0.66,0.66,0.6600000262260437,0.66,0.65,0.68,0.6600000262260437,0.66,0.68,0.6600000262260437,0.72,0.67,0.550000011920929,0.55,0.550000011920929,0.55,0.55,0.58,0.55,0.58,0.550000011920929,0.55,0.57,0.57,0.57,0.86,0.87,0.87,0.87,0.86,0.63,0.62,0.62,0.62,0.62,0.61,0.64,0.62,0.62,0.59
0.5006905252822779,0.0,0.9082203378578004,0.0,0.6393277377089552,0.0,0.8520549920908161,0.0,0.7611434337349398,0.0,0.3321819251383502,0.0,0.015,0.0,0.8396642216584189,0.0,0.7699363730036065,0.0,0.5597660918861462,0.0,0.6459389298123014,0.0,0.3940552473068237,0.0,0.3584412634372711,0.0,0.6190189719200134,0.6190189719200134,0.6190189719200134,0.5047908425331116,0.0,0.3655208051204681,0.0,0.6984434723854065,0.0,0.3275905549526214,0.0,0.393461674451828,0.0,0.4407789409160614,0.0,0.8775744438171387,0.8775744438171387,0.8775744438171387,0.3515174388885498,0.0,0.5976791977882385,0.0,0.946808099746704,0.946808099746704,0.946808099746704,0.8284053206443787,0.0,0.65,0.65,0.66,0.66,0.66,0.67,0.63,0.64,0.64,0.67,0.71,0.64,0.64,0.64,0.7,0.71,0.68,0.71,0.64,0.65,0.74,0.71,0.63,0.63,0.63,0.63,0.62,0.62,0.61,0.61,0.63,0.63,0.64,0.64,0.63,0.63,0.68,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.58,0.58,0.58,0.59,0.58,0.59,0.58,0.58,0.59,0.58,0.6,0.59,0.59,0.68,0.68,0.68,0.68,0.68,0.6800000071525574,0.68,0.66,0.69,0.6800000071525574,0.68,0.69,0.6800000071525574,0.73,0.68,0.5600000023841858,0.56,0.5600000023841858,0.56,0.56,0.59,0.56,0.58,0.5600000023841858,0.56,0.58,0.58,0.58,0.87,0.87,0.87,0.87,0.87,0.64,0.64,0.64,0.63,0.64,0.62,0.65,0.64,0.63,0.6
0.6016753068237604,0.0,0.9014809733744948,0.0,0.6447624676019001,0.0,0.8353092025681585,0.0,0.7505383734939759,0.0,0.3420609612619286,0.0,0.0,0.0,0.7776132532844332,0.0,0.735859608449253,0.0,0.5906127908350065,0.0,0.6915698139484784,0.0,0.3274884819984436,0.0,0.2981614172458648,0.0,0.57704097032547,0.57704097032547,0.57704097032547,0.4893971979618072,0.0002719615295063,0.3355911076068878,0.0,0.6751837730407715,3.954947715101298e-6,0.3045519292354584,0.0,0.3472967743873596,0.0,0.3986760079860687,0.0,0.8549087643623352,0.8549087643623352,0.8549087643623352,0.3575580716133117,0.0,0.5410559177398682,0.0,0.9193450212478638,0.9193450212478638,0.9193450212478638,0.8157253265380859,0.000478857604321,0.67,0.66,0.67,0.67,0.67,0.68,0.65,0.66,0.66,0.7,0.73,0.66,0.66,0.66,0.72,0.73,0.7,0.73,0.66,0.68,0.76,0.73,0.65,0.65,0.65,0.65,0.64,0.64,0.62,0.62,0.66,0.66,0.66,0.67,0.66,0.66,0.7,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.59,0.59,0.59,0.6,0.59,0.61,0.59,0.59,0.6,0.6,0.61,0.61,0.6,0.7,0.7,0.7,0.7,0.7,0.699999988079071,0.7,0.68,0.71,0.699999988079071,0.7,0.71,0.699999988079071,0.75,0.7,0.5699999928474426,0.57,0.5699999928474426,0.57,0.57,0.6,0.57,0.59,0.5699999928474426,0.57,0.59,0.59,0.59,0.88,0.88,0.87,0.88,0.87,0.66,0.66,0.65,0.65,0.66,0.64,0.67,0.65,0.65,0.62
